SeriesID,RegionCode,2019,State,Region
MHICILBCO08095A052NCEN,8095,47076,CO,Phillips County
MHICILBKS20147A052NCEN,20147,49762,KS,Phillips County
MHICILBAR05107A052NCEN,5107,28022,AR,Phillips County
MHICILBMT30071A052NCEN,30071,42088,MT,Phillips County
MHICILBIL17147A052NCEN,17147,64236,IL,Piatt County
MHICILBOH39129A052NCEN,39129,59256,OH,Pickaway County
MHICILBGA13227A052NCEN,13227,62014,GA,Pickens County
MHICILBSC45077A052NCEN,45077,48967,SC,Pickens County
MHICILBAL01107A052NCEN,1107,36359,AL,Pickens County
MHICILBTN47137A052NCEN,47137,36698,TN,Pickett County
MHICILBGA13229A052NCEN,13229,40968,GA,Pierce County
MHICILBWI55093A052NCEN,55093,70085,WI,Pierce County
MHICILBNE31139A052NCEN,31139,60849,NE,Pierce County
MHICILBWA53053A052NCEN,53053,76401,WA,Pierce County
MHICILBND38069A052NCEN,38069,51209,ND,Pierce County
MHICILBAR05109A052NCEN,5109,40665,AR,Pike County
MHICILBMS28113A052NCEN,28113,31131,MS,Pike County
MHICILBAL01109A052NCEN,1109,38074,AL,Pike County
MHICILBPA42103A052NCEN,42103,60732,PA,Pike County
MHICILBMO29163A052NCEN,29163,43961,MO,Pike County
MHICILBKY21195A052NCEN,21195,33041,KY,Pike County
MHICILBOH39131A052NCEN,39131,40897,OH,Pike County
MHICILBIN18125A052NCEN,18125,46749,IN,Pike County
MHICILBGA13231A052NCEN,13231,68408,GA,Pike County
MHICILBIL17149A052NCEN,17149,50087,IL,Pike County
MHICILBAZ04019A052NCEN,4019,54588,AZ,Pima County
MHICILBAZ04021A052NCEN,4021,59774,AZ,Pinal County
MHICILBMN27115A052NCEN,27115,51651,MN,Pine County
MHICILBFL12103A052NCEN,12103,55444,FL,Pinellas County
MHICILBMN27117A052NCEN,27117,49669,MN,Pipestone County
MHICILBME23021A052NCEN,23021,41358,ME,Piscataquis County
MHICILBCO08097A052NCEN,8097,82762,CO,Pitkin County
MHICILBNC37147A052NCEN,37147,50275,NC,Pitt County
MHICILBOK40121A052NCEN,40121,44678,OK,Pittsburg County
MHICILBVA51143A052NCEN,51143,48805,VA,Pittsylvania County
MHICILBUT49031A052NCEN,49031,37941,UT,Piute County
MHICILBCA06061A052NCEN,6061,94270,CA,Placer County
MHICILBLA22075A052NCEN,22075,54085,LA,Plaquemines Parish
MHICILBNE31141A052NCEN,31141,57420,NE,Platte County
MHICILBWY56031A052NCEN,56031,51876,WY,Platte County
MHICILBMO29165A052NCEN,29165,77657,MO,Platte County
MHICILBWV54073A052NCEN,54073,48539,WV,Pleasants County
MHICILBCA06063A052NCEN,6063,52714,CA,Plumas County
MHICILBIA19149A052NCEN,19149,64361,IA,Plymouth County
MHICILBMA25023A052NCEN,25023,88277,MA,Plymouth County
MHICILBIA19151A052NCEN,19151,50278,IA,Pocahontas County
MHICILBWV54075A052NCEN,54075,35331,WV,Pocahontas County
MHICILBAR05111A052NCEN,5111,36301,AR,Poinsett County
MHICILBLA22077A052NCEN,22077,42216,LA,Pointe Coupee Parish
MHICILBNC37149A052NCEN,37149,47887,NC,Polk County
MHICILBOR41053A052NCEN,41053,63844,OR,Polk County
MHICILBIA19153A052NCEN,19153,64854,IA,Polk County
MHICILBTN47139A052NCEN,47139,40808,TN,Polk County
MHICILBMN27119A052NCEN,27119,57014,MN,Polk County
MHICILBGA13233A052NCEN,13233,42482,GA,Polk County
MHICILBWI55095A052NCEN,55095,60562,WI,Polk County
MHICILBFL12105A052NCEN,12105,50686,FL,Polk County
MHICILBMO29167A052NCEN,29167,39654,MO,Polk County
MHICILBAR05113A052NCEN,5113,35635,AR,Polk County
MHICILBNE31143A052NCEN,31143,60155,NE,Polk County
MHICILBTX48373A052NCEN,48373,46314,TX,Polk County
MHICILBMT30073A052NCEN,30073,43415,MT,Pondera County
MHICILBMS28115A052NCEN,28115,43428,MS,Pontotoc County
MHICILBOK40123A052NCEN,40123,45505,OK,Pontotoc County
MHICILBMN27121A052NCEN,27121,53783,MN,Pope County
MHICILBAR05115A052NCEN,5115,42767,AR,Pope County
MHICILBIL17151A052NCEN,17151,40761,IL,Pope County
MHICILBVA51735A052NCEN,51735,88965,VA,Poquoson City
MHICILBWI55097A052NCEN,55097,54407,WI,Portage County
MHICILBOH39133A052NCEN,39133,54852,OH,Portage County
MHICILBIN18127A052NCEN,18127,69242,IN,Porter County
MHICILBVA51740A052NCEN,51740,47034,VA,Portsmouth City
MHICILBIN18129A052NCEN,18129,61281,IN,Posey County
MHICILBKS20149A052NCEN,20149,68846,KS,Pottawatomie County
MHICILBOK40125A052NCEN,40125,49723,OK,Pottawatomie County
MHICILBIA19155A052NCEN,19155,56599,IA,Pottawattamie County
MHICILBSD46107A052NCEN,46107,51090,SD,Potter County
MHICILBTX48375A052NCEN,48375,37282,TX,Potter County
MHICILBPA42105A052NCEN,42105,45263,PA,Potter County
MHICILBMT30075A052NCEN,30075,42097,MT,Powder River County
MHICILBMT30077A052NCEN,30077,43344,MT,Powell County
MHICILBKY21197A052NCEN,21197,37135,KY,Powell County
MHICILBID16077A052NCEN,16077,44808,ID,Power County
MHICILBIA19157A052NCEN,19157,51427,IA,Poweshiek County
MHICILBVA51145A052NCEN,51145,84062,VA,Powhatan County
MHICILBAR05117A052NCEN,5117,41950,AR,Prairie County
MHICILBMT30079A052NCEN,30079,40984,MT,Prairie County
MHICILBKS20151A052NCEN,20151,48767,KS,Pratt County
MHICILBOH39135A052NCEN,39135,59908,OH,Preble County
MHICILBMS28117A052NCEN,28117,39847,MS,Prentiss County
MHICILBTX48377A052NCEN,48377,28949,TX,Presidio County
MHICILBMI26141A052NCEN,26141,43024,MI,Presque Isle County
MHICILBWV54077A052NCEN,54077,45690,WV,Preston County
MHICILBWI55099A052NCEN,55099,45984,WI,Price County
MHICILBVA51147A052NCEN,51147,39551,VA,Prince Edward County
MHICILBVA51149A052NCEN,51149,68517,VA,Prince George County
MHICILBMD24033A052NCEN,24033,82987,MD,Prince George's County
MHICILBVA51153A052NCEN,51153,102149,VA,Prince William County
MHICILBAK02198A052NCEN,2198,44181,AK,Prince of Wales-Hyder CA
MHICILBRI44007A052NCEN,44007,59916,RI,Providence County
MHICILBCO08099A052NCEN,8099,41912,CO,Prowers County
MHICILBCO08101A052NCEN,8101,47408,CO,Pueblo County
MHICILBMO29169A052NCEN,29169,50833,MO,Pulaski County
MHICILBGA13235A052NCEN,13235,37242,GA,Pulaski County
MHICILBIL17153A052NCEN,17153,34536,IL,Pulaski County
MHICILBAR05119A052NCEN,5119,49832,AR,Pulaski County
MHICILBIN18131A052NCEN,18131,46547,IN,Pulaski County
MHICILBVA51155A052NCEN,51155,50317,VA,Pulaski County
MHICILBKY21199A052NCEN,21199,38881,KY,Pulaski County
MHICILBOK40127A052NCEN,40127,33207,OK,Pushmataha County
MHICILBIN18133A052NCEN,18133,60136,IN,Putnam County
MHICILBFL12107A052NCEN,12107,38968,FL,Putnam County
MHICILBGA13237A052NCEN,13237,58997,GA,Putnam County
MHICILBTN47141A052NCEN,47141,45388,TN,Putnam County
MHICILBWV54079A052NCEN,54079,61289,WV,Putnam County
MHICILBMO29171A052NCEN,29171,37425,MO,Putnam County
MHICILBNY36079A052NCEN,36079,100893,NY,Putnam County
MHICILBOH39137A052NCEN,39137,69770,OH,Putnam County
MHICILBIL17155A052NCEN,17155,67119,IL,Putnam County
MHICILBNM35037A052NCEN,35037,30410,NM,Quay County
MHICILBMD24035A052NCEN,24035,95329,MD,Queen Anne's County
MHICILBNY36081A052NCEN,36081,71573,NY,Queens County
MHICILBMS28119A052NCEN,28119,25735,MS,Quitman County
MHICILBGA13239A052NCEN,13239,31138,GA,Quitman County
MHICILBGA13241A052NCEN,13241,43265,GA,Rabun County
MHICILBWI55101A052NCEN,55101,58512,WI,Racine County
MHICILBVA51750A052NCEN,51750,36673,VA,Radford City
MHICILBTX48379A052NCEN,48379,61055,TX,Rains County
MHICILBWV54081A052NCEN,54081,41033,WV,Raleigh County
MHICILBMO29173A052NCEN,29173,58120,MO,Ralls County
MHICILBMN27123A052NCEN,27123,66399,MN,Ramsey County
MHICILBND38071A052NCEN,38071,55332,ND,Ramsey County
MHICILBTX48381A052NCEN,48381,67363,TX,Randall County
MHICILBAR05121A052NCEN,5121,38749,AR,Randolph County
MHICILBIL17157A052NCEN,17157,53335,IL,Randolph County
MHICILBNC37151A052NCEN,37151,47638,NC,Randolph County
MHICILBGA13243A052NCEN,13243,30102,GA,Randolph County
MHICILBAL01111A052NCEN,1111,38252,AL,Randolph County
MHICILBMO29175A052NCEN,29175,42626,MO,Randolph County
MHICILBIN18135A052NCEN,18135,46771,IN,Randolph County
MHICILBWV54083A052NCEN,54083,42843,WV,Randolph County
MHICILBMS28121A052NCEN,28121,63695,MS,Rankin County
MHICILBND38073A052NCEN,38073,58630,ND,Ransom County
MHICILBLA22079A052NCEN,22079,46892,LA,Rapides Parish
MHICILBVA51157A052NCEN,51157,70686,VA,Rappahannock County
MHICILBMT30081A052NCEN,30081,51929,MT,Ravalli County
MHICILBKS20153A052NCEN,20153,44627,KS,Rawlins County
MHICILBMO29177A052NCEN,29177,55101,MO,Ray County
MHICILBTX48383A052NCEN,48383,59494,TX,Reagan County
MHICILBTX48385A052NCEN,48385,36602,TX,Real County
MHICILBMN27125A052NCEN,27125,52667,MN,Red Lake County
MHICILBLA22081A052NCEN,22081,35055,LA,Red River Parish
MHICILBTX48387A052NCEN,48387,36370,TX,Red River County
MHICILBNE31145A052NCEN,31145,44646,NE,Red Willow County
MHICILBMN27127A052NCEN,27127,55080,MN,Redwood County
MHICILBTX48389A052NCEN,48389,42927,TX,Reeves County
MHICILBTX48391A052NCEN,48391,41786,TX,Refugio County
MHICILBKS20155A052NCEN,20155,49815,KS,Reno County
MHICILBNY36083A052NCEN,36083,67575,NY,Rensselaer County
MHICILBND38075A052NCEN,38075,80017,ND,Renville County
MHICILBMN27129A052NCEN,27129,54410,MN,Renville County
MHICILBKS20157A052NCEN,20157,41756,KS,Republic County
MHICILBMO29179A052NCEN,29179,32940,MO,Reynolds County
MHICILBTN47143A052NCEN,47143,42305,TN,Rhea County
MHICILBMN27131A052NCEN,27131,66842,MN,Rice County
MHICILBKS20159A052NCEN,20159,50388,KS,Rice County
MHICILBUT49033A052NCEN,49033,56690,UT,Rich County
MHICILBNE31147A052NCEN,31147,44249,NE,Richardson County
MHICILBWI55103A052NCEN,55103,47731,WI,Richland County
MHICILBSC45079A052NCEN,45079,50409,SC,Richland County
MHICILBOH39139A052NCEN,39139,48932,OH,Richland County
MHICILBMT30083A052NCEN,30083,60942,MT,Richland County
MHICILBLA22083A052NCEN,22083,35018,LA,Richland Parish
MHICILBIL17159A052NCEN,17159,44032,IL,Richland County
MHICILBND38077A052NCEN,38077,56727,ND,Richland County
MHICILBVA51760A052NCEN,51760,47868,VA,Richmond City
MHICILBVA51159A052NCEN,51159,43996,VA,Richmond County
MHICILBNC37153A052NCEN,37153,36205,NC,Richmond County
MHICILBNY36085A052NCEN,36085,82286,NY,Richmond County
MHICILBGA13245A052NCEN,13245,41917,GA,Richmond County
MHICILBKS20161A052NCEN,20161,48301,KS,Riley County
MHICILBIA19159A052NCEN,19159,45394,IA,Ringgold County
MHICILBNM35039A052NCEN,35039,40497,NM,Rio Arriba County
MHICILBCO08103A052NCEN,8103,57921,CO,Rio Blanco County
MHICILBCO08105A052NCEN,8105,42714,CO,Rio Grande County
MHICILBMO29181A052NCEN,29181,31606,MO,Ripley County
MHICILBIN18137A052NCEN,18137,54691,IN,Ripley County
MHICILBWV54085A052NCEN,54085,41116,WV,Ritchie County
MHICILBCA06065A052NCEN,6065,71384,CA,Riverside County
MHICILBWV54087A052NCEN,54087,37053,WV,Roane County
MHICILBTN47145A052NCEN,47145,45834,TN,Roane County
MHICILBVA51770A052NCEN,51770,41511,VA,Roanoke City
MHICILBVA51161A052NCEN,51161,67461,VA,Roanoke County
MHICILBTX48393A052NCEN,48393,62948,TX,Roberts County
MHICILBSD46109A052NCEN,46109,45160,SD,Roberts County
MHICILBTN47147A052NCEN,47147,60807,TN,Robertson County
MHICILBTX48395A052NCEN,48395,41342,TX,Robertson County
MHICILBKY21201A052NCEN,21201,41735,KY,Robertson County
MHICILBNC37155A052NCEN,37155,33479,NC,Robeson County
MHICILBMN27133A052NCEN,27133,57313,MN,Rock County
MHICILBNE31149A052NCEN,31149,49327,NE,Rock County
MHICILBWI55105A052NCEN,55105,58586,WI,Rock County
MHICILBIL17161A052NCEN,17161,53356,IL,Rock Island County
MHICILBVA51163A052NCEN,51163,52955,VA,Rockbridge County
MHICILBKY21203A052NCEN,21203,35990,KY,Rockcastle County
MHICILBGA13247A052NCEN,13247,55190,GA,Rockdale County
MHICILBNH33015A052NCEN,33015,88232,NH,Rockingham County
MHICILBNC37157A052NCEN,37157,41364,NC,Rockingham County
MHICILBVA51165A052NCEN,51165,61595,VA,Rockingham County
MHICILBNY36087A052NCEN,36087,96783,NY,Rockland County
MHICILBTX48397A052NCEN,48397,98304,TX,Rockwall County
MHICILBOK40129A052NCEN,40129,53783,OK,Roger Mills County
MHICILBOK40131A052NCEN,40131,63497,OK,Rogers County
MHICILBND38079A052NCEN,38079,40301,ND,Rolette County
MHICILBKS20163A052NCEN,20163,43819,KS,Rooks County
MHICILBNM35041A052NCEN,35041,40180,NM,Roosevelt County
MHICILBMT30085A052NCEN,30085,35717,MT,Roosevelt County
MHICILBMI26143A052NCEN,26143,39014,MI,Roscommon County
MHICILBMN27135A052NCEN,27135,57917,MN,Roseau County
MHICILBMT30087A052NCEN,30087,51954,MT,Rosebud County
MHICILBOH39141A052NCEN,39141,49203,OH,Ross County
MHICILBCO08107A052NCEN,8107,77700,CO,Routt County
MHICILBKY21205A052NCEN,21205,39678,KY,Rowan County
MHICILBNC37159A052NCEN,37159,48982,NC,Rowan County
MHICILBTX48399A052NCEN,48399,43946,TX,Runnels County
MHICILBKS20165A052NCEN,20165,48628,KS,Rush County
MHICILBIN18139A052NCEN,18139,48863,IN,Rush County
MHICILBTX48401A052NCEN,48401,51940,TX,Rusk County
MHICILBWI55107A052NCEN,55107,46034,WI,Rusk County
MHICILBAL01113A052NCEN,1113,39634,AL,Russell County
MHICILBKY21207A052NCEN,21207,40332,KY,Russell County
MHICILBKS20167A052NCEN,20167,40657,KS,Russell County
MHICILBVA51167A052NCEN,51167,35624,VA,Russell County
MHICILBTN47149A052NCEN,47149,66429,TN,Rutherford County
MHICILBNC37161A052NCEN,37161,41732,NC,Rutherford County
MHICILBVT50021A052NCEN,50021,49484,VT,Rutland County
MHICILBTX48403A052NCEN,48403,38654,TX,Sabine County
MHICILBLA22085A052NCEN,22085,41524,LA,Sabine Parish
MHICILBIA19161A052NCEN,19161,55042,IA,Sac County
MHICILBCA06067A052NCEN,6067,70566,CA,Sacramento County
MHICILBME23023A052NCEN,23023,60390,ME,Sagadahoc County
MHICILBMI26145A052NCEN,26145,46379,MI,Saginaw County
MHICILBCO08109A052NCEN,8109,32553,CO,Saguache County
MHICILBVA51775A052NCEN,51775,50400,VA,Salem City
MHICILBNJ34033A052NCEN,34033,65378,NJ,Salem County
MHICILBNE31151A052NCEN,31151,53228,NE,Saline County
MHICILBAR05125A052NCEN,5125,62334,AR,Saline County
MHICILBKS20169A052NCEN,20169,52152,KS,Saline County
MHICILBMO29195A052NCEN,29195,42601,MO,Saline County
MHICILBIL17165A052NCEN,17165,43992,IL,Saline County
MHICILBUT49035A052NCEN,49035,78351,UT,Salt Lake County
MHICILBSC45081A052NCEN,45081,43864,SC,Saluda County
MHICILBNC37163A052NCEN,37163,42258,NC,Sampson County
MHICILBTX48405A052NCEN,48405,35190,TX,San Augustine County
MHICILBCA06069A052NCEN,6069,77370,CA,San Benito County
MHICILBCA06071A052NCEN,6071,65585,CA,San Bernardino County
MHICILBCA06073A052NCEN,6073,81951,CA,San Diego County
MHICILBCA06075A052NCEN,6075,118061,CA,San Francisco County
MHICILBTX48407A052NCEN,48407,38872,TX,San Jacinto County
MHICILBCA06077A052NCEN,6077,66073,CA,San Joaquin County
MHICILBUT49037A052NCEN,49037,44842,UT,San Juan County
MHICILBCO08111A052NCEN,8111,45192,CO,San Juan County
MHICILBNM35045A052NCEN,35045,42807,NM,San Juan County
MHICILBWA53055A052NCEN,53055,63653,WA,San Juan County
MHICILBCA06079A052NCEN,6079,73318,CA,San Luis Obispo County
MHICILBCA06081A052NCEN,6081,129894,CA,San Mateo County
MHICILBCO08113A052NCEN,8113,70540,CO,San Miguel County
MHICILBNM35047A052NCEN,35047,32587,NM,San Miguel County
MHICILBTX48409A052NCEN,48409,53978,TX,San Patricio County
MHICILBTX48411A052NCEN,48411,40595,TX,San Saba County
MHICILBSD46111A052NCEN,46111,50207,SD,Sanborn County
MHICILBMT30089A052NCEN,30089,40269,MT,Sanders County
MHICILBNM35043A052NCEN,35043,67440,NM,Sandoval County
MHICILBOH39143A052NCEN,39143,52794,OH,Sandusky County
MHICILBIL17167A052NCEN,17167,58958,IL,Sangamon County
MHICILBMI26151A052NCEN,26151,47720,MI,Sanilac County
MHICILBUT49039A052NCEN,49039,49205,UT,Sanpete County
MHICILBCA06083A052NCEN,6083,70737,CA,Santa Barbara County
MHICILBCA06085A052NCEN,6085,129361,CA,Santa Clara County
MHICILBCA06087A052NCEN,6087,80182,CA,Santa Cruz County
MHICILBAZ04023A052NCEN,4023,43660,AZ,Santa Cruz County
MHICILBNM35049A052NCEN,35049,58043,NM,Santa Fe County
MHICILBFL12113A052NCEN,12113,61007,FL,Santa Rosa County
MHICILBFL12115A052NCEN,12115,63882,FL,Sarasota County
MHICILBNY36091A052NCEN,36091,85298,NY,Saratoga County
MHICILBND38081A052NCEN,38081,59970,ND,Sargent County
MHICILBNE31153A052NCEN,31153,81034,NE,Sarpy County
MHICILBWI55111A052NCEN,55111,59885,WI,Sauk County
MHICILBNE31155A052NCEN,31155,63451,NE,Saunders County
MHICILBWI55113A052NCEN,55113,48790,WI,Sawyer County
MHICILBNY36093A052NCEN,36093,60905,NY,Schenectady County
MHICILBTX48413A052NCEN,48413,46798,TX,Schleicher County
MHICILBGA13249A052NCEN,13249,45414,GA,Schley County
MHICILBNY36095A052NCEN,36095,54374,NY,Schoharie County
MHICILBMI26153A052NCEN,26153,46349,MI,Schoolcraft County
MHICILBMO29197A052NCEN,29197,38017,MO,Schuyler County
MHICILBIL17169A052NCEN,17169,49660,IL,Schuyler County
MHICILBNY36097A052NCEN,36097,47126,NY,Schuyler County
MHICILBPA42107A052NCEN,42107,54116,PA,Schuylkill County
MHICILBOH39145A052NCEN,39145,40961,OH,Scioto County
MHICILBNC37165A052NCEN,37165,35166,NC,Scotland County
MHICILBMO29199A052NCEN,29199,41822,MO,Scotland County
MHICILBAR05127A052NCEN,5127,33897,AR,Scott County
MHICILBMS28123A052NCEN,28123,37314,MS,Scott County
MHICILBMO29201A052NCEN,29201,40601,MO,Scott County
MHICILBMN27139A052NCEN,27139,103983,MN,Scott County
MHICILBTN47151A052NCEN,47151,34372,TN,Scott County
MHICILBVA51169A052NCEN,51169,37483,VA,Scott County
MHICILBKY21209A052NCEN,21209,68935,KY,Scott County
MHICILBIL17171A052NCEN,17171,54734,IL,Scott County
MHICILBKS20171A052NCEN,20171,55233,KS,Scott County
MHICILBIN18143A052NCEN,18143,44959,IN,Scott County
MHICILBIA19163A052NCEN,19163,61845,IA,Scott County
MHICILBNE31157A052NCEN,31157,45928,NE,Scotts Bluff County
MHICILBGA13251A052NCEN,13251,37424,GA,Screven County
MHICILBTX48415A052NCEN,48415,50475,TX,Scurry County
MHICILBAR05129A052NCEN,5129,31343,AR,Searcy County
MHICILBAR05131A052NCEN,5131,45782,AR,Sebastian County
MHICILBKS20173A052NCEN,20173,57821,KS,Sedgwick County
MHICILBCO08115A052NCEN,8115,37912,CO,Sedgwick County
MHICILBGA13253A052NCEN,13253,33927,GA,Seminole County
MHICILBOK40133A052NCEN,40133,37805,OK,Seminole County
MHICILBFL12117A052NCEN,12117,66722,FL,Seminole County
MHICILBOH39147A052NCEN,39147,50341,OH,Seneca County
MHICILBNY36099A052NCEN,36099,47746,NY,Seneca County
MHICILBTN47153A052NCEN,47153,41901,TN,Sequatchie County
MHICILBOK40135A052NCEN,40135,39616,OK,Sequoyah County
MHICILBTN47155A052NCEN,47155,50482,TN,Sevier County
MHICILBUT49041A052NCEN,49041,54685,UT,Sevier County
MHICILBAR05133A052NCEN,5133,38749,AR,Sevier County
MHICILBKS20175A052NCEN,20175,49917,KS,Seward County
MHICILBNE31159A052NCEN,31159,64780,NE,Seward County
MHICILBTX48417A052NCEN,48417,57176,TX,Shackelford County
MHICILBMO29203A052NCEN,29203,32798,MO,Shannon County
MHICILBMS28125A052NCEN,28125,27373,MS,Sharkey County
MHICILBAR05135A052NCEN,5135,33462,AR,Sharp County
MHICILBCA06089A052NCEN,6089,58759,CA,Shasta County
MHICILBWI55115A052NCEN,55115,55105,WI,Shawano County
MHICILBKS20177A052NCEN,20177,56604,KS,Shawnee County
MHICILBWI55117A052NCEN,55117,58536,WI,Sheboygan County
MHICILBAL01117A052NCEN,1117,72962,AL,Shelby County
MHICILBTN47157A052NCEN,47157,50343,TN,Shelby County
MHICILBIA19165A052NCEN,19165,53738,IA,Shelby County
MHICILBIN18145A052NCEN,18145,54749,IN,Shelby County
MHICILBOH39149A052NCEN,39149,61293,OH,Shelby County
MHICILBTX48419A052NCEN,48419,36471,TX,Shelby County
MHICILBMO29205A052NCEN,29205,41470,MO,Shelby County
MHICILBKY21211A052NCEN,21211,64516,KY,Shelby County
MHICILBIL17173A052NCEN,17173,55094,IL,Shelby County
MHICILBVA51171A052NCEN,51171,52785,VA,Shenandoah County
MHICILBMN27141A052NCEN,27141,90687,MN,Sherburne County
MHICILBWY56033A052NCEN,56033,56976,WY,Sheridan County
MHICILBNE31161A052NCEN,31161,42142,NE,Sheridan County
MHICILBKS20179A052NCEN,20179,48159,KS,Sheridan County
MHICILBMT30091A052NCEN,30091,44945,MT,Sheridan County
MHICILBND38083A052NCEN,38083,54879,ND,Sheridan County
MHICILBTX48421A052NCEN,48421,48706,TX,Sherman County
MHICILBKS20181A052NCEN,20181,48572,KS,Sherman County
MHICILBNE31163A052NCEN,31163,43043,NE,Sherman County
MHICILBOR41055A052NCEN,41055,52909,OR,Sherman County
MHICILBMI26155A052NCEN,26155,52150,MI,Shiawassee County
MHICILBID16079A052NCEN,16079,35261,ID,Shoshone County
MHICILBMN27143A052NCEN,27143,61582,MN,Sibley County
MHICILBCA06091A052NCEN,6091,49086,CA,Sierra County
MHICILBNM35051A052NCEN,35051,29526,NM,Sierra County
MHICILBMT30093A052NCEN,30093,44035,MT,Silver Bow County
MHICILBKY21213A052NCEN,21213,47233,KY,Simpson County
MHICILBMS28127A052NCEN,28127,43753,MS,Simpson County
MHICILBIA19167A052NCEN,19167,66796,IA,Sioux County
MHICILBNE31165A052NCEN,31165,42765,NE,Sioux County
MHICILBND38085A052NCEN,38085,33870,ND,Sioux County
MHICILBCA06093A052NCEN,6093,41295,CA,Siskiyou County
MHICILBAK02220A052NCEN,2220,73811,AK,Sitka Cty&Bor
MHICILBWA53057A052NCEN,53057,63608,WA,Skagit County
MHICILBAK02230A052NCEN,2230,67259,AK,Skagway Muny
MHICILBWA53059A052NCEN,53059,62273,WA,Skamania County
MHICILBND38087A052NCEN,38087,46776,ND,Slope County
MHICILBMS28129A052NCEN,28129,40649,MS,Smith County
MHICILBTX48423A052NCEN,48423,55244,TX,Smith County
MHICILBKS20183A052NCEN,20183,40780,KS,Smith County
MHICILBTN47159A052NCEN,47159,48276,TN,Smith County
MHICILBVA51173A052NCEN,51173,37453,VA,Smyth County
MHICILBWA53061A052NCEN,53061,86609,WA,Snohomish County
MHICILBPA42109A052NCEN,42109,51866,PA,Snyder County
MHICILBNM35053A052NCEN,35053,35483,NM,Socorro County
MHICILBCA06095A052NCEN,6095,82408,CA,Solano County
MHICILBME23025A052NCEN,23025,41441,ME,Somerset County
MHICILBNJ34035A052NCEN,34035,106177,NJ,Somerset County
MHICILBPA42111A052NCEN,42111,46773,PA,Somerset County
MHICILBMD24039A052NCEN,24039,35157,MD,Somerset County
MHICILBTX48425A052NCEN,48425,59890,TX,Somervell County
MHICILBCA06097A052NCEN,6097,84158,CA,Sonoma County
MHICILBVA51175A052NCEN,51175,58286,VA,Southampton County
MHICILBAK02240A052NCEN,2240,63162,AK,Southeast Fairbanks CA
MHICILBGA13255A052NCEN,13255,44646,GA,Spalding County
MHICILBSC45083A052NCEN,45083,52749,SC,Spartanburg County
MHICILBKY21215A052NCEN,21215,70581,KY,Spencer County
MHICILBIN18147A052NCEN,18147,53320,IN,Spencer County
MHICILBSD46115A052NCEN,46115,48502,SD,Spink County
MHICILBWA53063A052NCEN,53063,57897,WA,Spokane County
MHICILBVA51177A052NCEN,51177,85143,VA,Spotsylvania County
MHICILBLA22087A052NCEN,22087,41504,LA,St. Bernard Parish
MHICILBLA22089A052NCEN,22089,64532,LA,St. Charles Parish
MHICILBMO29183A052NCEN,29183,86789,MO,St. Charles County
MHICILBMI26147A052NCEN,26147,56237,MI,St. Clair County
MHICILBMO29185A052NCEN,29185,35076,MO,St. Clair County
MHICILBIL17163A052NCEN,17163,53261,IL,St. Clair County
MHICILBAL01115A052NCEN,1115,60872,AL,St. Clair County
MHICILBWI55109A052NCEN,55109,81580,WI,St. Croix County
MHICILBAR05123A052NCEN,5123,30630,AR,St. Francis County
MHICILBMO29187A052NCEN,29187,40592,MO,St. Francois County
MHICILBLA22091A052NCEN,22091,39261,LA,St. Helena Parish
MHICILBLA22093A052NCEN,22093,51222,LA,St. James Parish
MHICILBLA22095A052NCEN,22095,48955,LA,St. John the Baptist Parish
MHICILBFL12109A052NCEN,12109,86112,FL,St. Johns County
MHICILBMI26149A052NCEN,26149,51153,MI,St. Joseph County
MHICILBIN18141A052NCEN,18141,51534,IN,St. Joseph County
MHICILBLA22097A052NCEN,22097,36094,LA,St. Landry Parish
MHICILBNY36089A052NCEN,36089,47908,NY,St. Lawrence County
MHICILBMN27137A052NCEN,27137,58245,MN,St. Louis County
MHICILBMO29510A052NCEN,29510,43939,MO,St. Louis City
MHICILBMO29189A052NCEN,29189,68194,MO,St. Louis County
MHICILBFL12111A052NCEN,12111,53444,FL,St. Lucie County
MHICILBLA22099A052NCEN,22099,42005,LA,St. Martin Parish
MHICILBLA22101A052NCEN,22101,39280,LA,St. Mary Parish
MHICILBMD24037A052NCEN,24037,81242,MD,St. Mary's County
MHICILBLA22103A052NCEN,22103,65973,LA,St. Tammany Parish
MHICILBKS20185A052NCEN,20185,45660,KS,Stafford County
MHICILBVA51179A052NCEN,51179,101440,VA,Stafford County
MHICILBCA06099A052NCEN,6099,60278,CA,Stanislaus County
MHICILBSD46117A052NCEN,46117,62629,SD,Stanley County
MHICILBNC37167A052NCEN,37167,53625,NC,Stanly County
MHICILBNE31167A052NCEN,31167,55095,NE,Stanton County
MHICILBKS20187A052NCEN,20187,55573,KS,Stanton County
MHICILBIL17175A052NCEN,17175,48330,IL,Stark County
MHICILBND38089A052NCEN,38089,61421,ND,Stark County
MHICILBOH39151A052NCEN,39151,53678,OH,Stark County
MHICILBIN18149A052NCEN,18149,48890,IN,Starke County
MHICILBTX48427A052NCEN,48427,29180,TX,Starr County
MHICILBVA51790A052NCEN,51790,48430,VA,Staunton City
MHICILBMO29186A052NCEN,29186,54380,MO,Ste. Genevieve County
MHICILBMN27145A052NCEN,27145,63811,MN,Stearns County
MHICILBMN27147A052NCEN,27147,62765,MN,Steele County
MHICILBND38091A052NCEN,38091,59503,ND,Steele County
MHICILBTX48429A052NCEN,48429,41022,TX,Stephens County
